P(Pa),H(J/mol),T(K),S(J/mol/K),V,,,,,,,,
13681818.18,59682.35331,767.6964428,115.0822259,1,,,,,,,,
13933333.33,59682.35331,768.8902168,114.9484895,1,,,,,,,,
14184848.48,59682.35331,770.0766568,114.8173679,1,,,,,,,,
14436363.64,59682.35331,771.2558393,114.688767,1,,,,,,,,
14687878.79,59682.35331,772.4278396,114.5625971,1,,,,,,,,
14939393.94,59682.35331,773.592732,114.4387734,1,,,,,,,,
15190909.09,59682.35331,774.7505892,114.3172153,1,,,,,,,,
15442424.24,59682.35331,775.9014831,114.1978462,1,,,,,,,,
15693939.39,59682.35331,777.0454844,114.0805932,1,,,,,,,,
15945454.55,59682.35331,778.1826624,113.9653869,1,,,,,,,,
16196969.7,59682.35331,779.3130857,113.8521613,1,,,,,,,,
16448484.85,59682.35331,780.4368216,113.7408533,1,,,,,,,,
16700000,59682.35331,781.5539363,113.6314029,1,,,,,,,,
16951515.15,59682.35331,782.664495,113.5237526,1,,,,,,,,
17203030.3,59682.35331,783.768562,113.4178477,1,,,,,,,,
17454545.45,59682.35331,784.8662005,113.3136356,1,,,,,,,,
17706060.61,59682.35331,785.9574728,113.2110663,1,,,,,,,,
17957575.76,59682.35331,787.04244,113.1100917,1,,,,,,,,
18209090.91,59682.35331,788.1211625,113.0106659,1,,,,,,,,
18460606.06,59682.35331,789.1936998,112.9127447,1,,,,,,,,
18712121.21,59682.35331,790.2601103,112.816286,1,,,,,,,,
18963636.36,59682.35331,791.3204516,112.721249,1,,,,,,,,
19215151.52,59682.35331,792.3747806,112.627595,1,,,,,,,,
19466666.67,59682.35331,793.423153,112.5352865,1,,,,,,,,
19718181.82,59682.35331,794.465624,112.4442875,1,,,,,,,,
19969696.97,59682.35331,795.5022478,112.3545636,1,,,,,,,,
20221212.12,59682.35331,796.5330778,112.2660814,1,,,,,,,,
20472727.27,59682.35331,797.5581667,112.1788089,1,,,,,,,,
20724242.42,59682.35331,798.5775664,112.0927154,1,,,,,,,,
20975757.58,59682.35331,799.5913279,112.0077711,1,,,,,,,,
21227272.73,59682.35331,800.5995018,111.9239474,1,,,,,,,,
21478787.88,59682.35331,801.6021376,111.8412168,1,,,,,,,,
21730303.03,59682.35331,802.5992844,111.7595527,1,,,,,,,,
21981818.18,59682.35331,803.5909903,111.6789293,1,,,,,,,,
22233333.33,59682.35331,804.5773029,111.5993219,0,,,,,,,,
22484848.48,59682.35331,805.5582692,111.5207065,0,,,,,,,,
22736363.64,59682.35331,806.5339354,111.4430601,0,,,,,,,,
22987878.79,59682.35331,807.5043471,111.3663602,0,,,,,,,,
23239393.94,59682.35331,808.4695493,111.2905852,0,,,,,,,,
23490909.09,59682.35331,809.4295864,111.2157142,0,,,,,,,,
23742424.24,59682.35331,810.384502,111.1417271,0,,,,,,,,
23993939.39,59682.35331,811.3343394,111.0686041,0,,,,,,,,
24245454.55,59682.35331,812.2791411,110.9963264,0,,,,,,,,
24496969.7,59682.35331,813.2189491,110.9248757,0,,,,,,,,
24748484.85,59682.35331,814.153805,110.854234,0,,,,,,,,
25000000,59682.35331,815.0837495,110.7843842,0,,,,,,,,
100000,60331.31405,706.9581474,155.7798392,1,,,,,,,,
351515.1515,60331.31405,708.5760393,145.3502954,1,,,,,,,,
603030.303,60331.31405,710.1827964,140.8850807,1,,,,,,,,
854545.4545,60331.31405,711.7784823,138.0087091,1,,,,,,,,
1106060.606,60331.31405,713.363166,135.8855834,1,,,,,,,,
1357575.758,60331.31405,714.9369213,134.2037699,1,,,,,,,,
1609090.909,60331.31405,716.4998262,132.8122199,1,,,,,,,,
1860606.061,60331.31405,718.0519619,131.6262013,1,,,,,,,,
2112121.212,60331.31405,719.5934131,130.5933892,1,,,,,,,,
2363636.364,60331.31405,721.124267,129.6791932,1,,,,,,,,
2615151.515,60331.31405,722.6446132,128.859551,1,,,,,,,,
2866666.667,60331.31405,724.154543,128.1170465,1,,,,,,,,
3118181.818,60331.31405,725.6541494,127.4386674,1,,,,,,,,
3369696.97,60331.31405,727.1435267,126.8144354,1,,,,,,,,
3621212.121,60331.31405,728.6227702,126.2365305,1,,,,,,,,
3872727.273,60331.31405,730.0919761,125.6987104,1,,,,,,,,
4124242.424,60331.31405,731.5512409,125.1959128,1,,,,,,,,
4375757.576,60331.31405,733.0006618,124.7239755,1,,,,,,,,
4627272.727,60331.31405,734.440336,124.2794348,1,,,,,,,,
4878787.879,60331.31405,735.8703607,123.8593777,1,,,,,,,,
5130303.03,60331.31405,737.290833,123.461331,1,,,,,,,,
5381818.182,60331.31405,738.70185,123.083177,1,,,,,,,,
5633333.333,60331.31405,740.1035081,122.7230884,1,,,,,,,,
5884848.485,60331.31405,741.4959035,122.3794776,1,,,,,,,,
6136363.636,60331.31405,742.8791318,122.0509566,1,,,,,,,,
6387878.788,60331.31405,744.2532879,121.736305,1,,,,,,,,
6639393.939,60331.31405,745.6184661,121.4344437,1,,,,,,,,
6890909.091,60331.31405,746.9747598,121.1444142,1,,,,,,,,
7142424.242,60331.31405,748.3222618,120.8653613,1,,,,,,,,
7393939.394,60331.31405,749.6610638,120.5965187,1,,,,,,,,
7645454.545,60331.31405,750.9912569,120.337197,1,,,,,,,,
7896969.697,60331.31405,752.312931,120.086774,1,,,,,,,,
8148484.848,60331.31405,753.6261751,119.844686,1,,,,,,,,
8400000,60331.31405,754.9310773,119.6104209,1,,,,,,,,
8651515.152,60331.31405,756.2277245,119.3835119,1,,,,,,,,
8903030.303,60331.31405,757.5162028,119.1635325,1,,,,,,,,
9154545.455,60331.31405,758.7965971,118.9500918,1,,,,,,,,
9406060.606,60331.31405,760.0689912,118.7428309,1,,,,,,,,
9657575.758,60331.31405,761.333468,118.5414193,1,,,,,,,,
9909090.909,60331.31405,762.5901092,118.345552,1,,,,,,,,
10160606.06,60331.31405,763.8389954,118.1549472,1,,,,,,,,
10412121.21,60331.31405,765.0802064,117.9693435,1,,,,,,,,
10663636.36,60331.31405,766.3138205,117.7884986,1,,,,,,,,
10915151.52,60331.31405,767.5399152,117.6121869,1,,,,,,,,
11166666.67,60331.31405,768.7585669,117.4401986,1,,,,,,,,
11418181.82,60331.31405,769.9698509,117.2723377,1,,,,,,,,
11669696.97,60331.31405,771.1738414,117.108421,1,,,,,,,,
11921212.12,60331.31405,772.3706118,116.9482774,1,,,,,,,,
12172727.27,60331.31405,773.5602341,116.7917463,1,,,,,,,,
12424242.42,60331.31405,774.7427794,116.638677,1,,,,,,,,
12675757.58,60331.31405,775.918318,116.488928,1,,,,,,,,
12927272.73,60331.31405,777.0869189,116.342366,1,,,,,,,,
13178787.88,60331.31405,778.2486502,116.1988657,1,,,,,,,,
13430303.03,60331.31405,779.4035792,116.0583088,1,,,,,,,,
13681818.18,60331.31405,780.5517718,115.9205835,1,,,,,,,,
13933333.33,60331.31405,781.6932934,115.7855843,1,,,,,,,,
14184848.48,60331.31405,782.8282083,115.6532114,1,,,,,,,,
14436363.64,60331.31405,783.9565796,115.5233702,1,,,,,,,,
14687878.79,60331.31405,785.0784699,115.395971,1,,,,,,,,
14939393.94,60331.31405,786.1939407,115.2709289,1,,,,,,,,
15190909.09,60331.31405,787.3030525,115.148163,1,,,,,,,,
15442424.24,60331.31405,788.4058651,115.0275966,1,,,,,,,,
15693939.39,60331.31405,789.5024374,114.9091568,1,,,,,,,,
15945454.55,60331.31405,790.5928273,114.7927739,1,,,,,,,,
16196969.7,60331.31405,791.6770921,114.6783818,1,,,,,,,,
16448484.85,60331.31405,792.7552881,114.5659173,1,,,,,,,,
16700000,60331.31405,793.8274709,114.4553202,1,,,,,,,,
16951515.15,60331.31405,794.8936952,114.346533,1,,,,,,,,
17203030.3,60331.31405,795.954015,114.2395006,1,,,,,,,,
17454545.45,60331.31405,797.0084835,114.1341706,1,,,,,,,,
17706060.61,60331.31405,798.0571532,114.0304927,1,,,,,,,,
17957575.76,60331.31405,799.1000758,113.9284187,1,,,,,,,,
18209090.91,60331.31405,800.1373022,113.8279026,1,,,,,,,,
18460606.06,60331.31405,801.1688827,113.7289001,1,,,,,,,,
18712121.21,60331.31405,802.1948669,113.6313688,1,,,,,,,,
18963636.36,60331.31405,803.2153037,113.5352681,1,,,,,,,,
19215151.52,60331.31405,804.2302412,113.440559,1,,,,,,,,
19466666.67,60331.31405,805.239727,113.3472039,1,,,,,,,,
19718181.82,60331.31405,806.243808,113.2551668,1,,,,,,,,
19969696.97,60331.31405,807.2425304,113.164413,1,,,,,,,,
20221212.12,60331.31405,808.2359397,113.0749091,1,,,,,,,,
20472727.27,60331.31405,809.2240811,112.9866231,1,,,,,,,,
20724242.42,60331.31405,810.2069988,112.8995241,1,,,,,,,,
20975757.58,60331.31405,811.1847367,112.8135822,1,,,,,,,,
21227272.73,60331.31405,812.157338,112.7287687,1,,,,,,,,
21478787.88,60331.31405,813.1248452,112.6450561,1,,,,,,,,
21730303.03,60331.31405,814.0873004,112.5624175,1,,,,,,,,
21981818.18,60331.31405,815.0447452,112.4808272,1,,,,,,,,
22233333.33,60331.31405,815.9972205,112.4002603,0,,,,,,,,
22484848.48,60331.31405,816.9447667,112.3206928,0,,,,,,,,
22736363.64,60331.31405,817.8874238,112.2421015,0,,,,,,,,
22987878.79,60331.31405,818.8252311,112.164464,0,,,,,,,,
23239393.94,60331.31405,819.7582275,112.0877584,0,,,,,,,,
23490909.09,60331.31405,820.6864514,112.011964,0,,,,,,,,
23742424.24,60331.31405,821.6099407,111.9370602,0,,,,,,,,
23993939.39,60331.31405,822.5287328,111.8630275,0,,,,,,,,
24245454.55,60331.31405,823.4428647,111.7898469,0,,,,,,,,
24496969.7,60331.31405,824.3523729,111.7174999,0,,,,,,,,
24748484.85,60331.31405,825.2572934,111.6459687,0,,,,,,,,
25000000,60331.31405,826.1576618,111.5752358,0,,,,,,,,
100000,60980.27479,724.1394912,156.6868144,1,,,,,,,,
351515.1515,60980.27479,725.648414,146.2552938,1,,,,,,,,
603030.303,60980.27479,727.1477534,141.7881239,1,,,,,,,,
854545.4545,60980.27479,728.6375645,138.9098183,1,,,,,,,,
1106060.606,60980.27479,730.1179058,136.7847797,1,,,,,,,,
1357575.758,60980.27479,731.5888385,135.1010739,1,,,,,,,,
1609090.909,60980.27479,733.0504267,133.7076521,1,,,,,,,,
1860606.061,60980.27479,734.5027365,132.5197818,1,,,,,,,,
2112121.212,60980.27479,735.945836,131.4851377,1,,,,,,,,
2363636.364,60980.27479,737.3797949,130.5691294,1,,,,,,,,
2615151.515,60980.27479,738.8046845,129.747694,1,,,,,,,,
2866666.667,60980.27479,740.2205774,129.0034153,1,,,,,,,,
3118181.818,60980.27479,741.6275469,128.3232806,1,,,,,,,,
3369696.97,60980.27479,743.0256676,127.6973114,1,,,,,,,,
3621212.121,60980.27479,744.4150143,127.1176875,1,,,,,,,,
3872727.273,60980.27479,745.7956626,126.5781662,1,,,,,,,,
4124242.424,60980.27479,747.1676885,126.073685,1,,,,,,,,
4375757.576,60980.27479,748.5311681,125.6000813,1,,,,,,,,
4627272.727,60980.27479,749.8861777,125.1538912,1,,,,,,,,
4878787.879,60980.27479,751.2327937,124.7322016,1,,,,,,,,
5130303.03,60980.27479,752.5710923,124.3325389,1,,,,,,,,
5381818.182,60980.27479,753.9011498,123.9527851,1,,,,,,,,
5633333.333,60980.27479,755.223042,123.5911128,1,,,,,,,,
5884848.485,60980.27479,756.5368445,123.245934,1,,,,,,,,
6136363.636,60980.27479,757.8426327,122.9158607,1,,,,,,,,
6387878.788,60980.27479,759.1404813,122.599672,1,,,,,,,,
6639393.939,60980.27479,760.4304647,122.2962886,1,,,,,,,,
6890909.091,60980.27479,761.7126569,122.004752,1,,,,,,,,
7142424.242,60980.27479,762.9871312,121.7242066,1,,,,,,,,
7393939.394,60980.27479,764.2539603,121.4538859,1,,,,,,,,
7645454.545,60980.27479,765.5132163,121.1931003,1,,,,,,,,
7896969.697,60980.27479,766.7649709,120.9412275,1,,,,,,,,
8148484.848,60980.27479,768.0092947,120.6977034,1,,,,,,,,
8400000,60980.27479,769.246258,120.4620157,1,,,,,,,,
8651515.152,60980.27479,770.4759301,120.2336976,1,,,,,,,,
8903030.303,60980.27479,771.6983799,120.0123222,1,,,,,,,,
9154545.455,60980.27479,772.9136753,119.7974986,1,,,,,,,,
9406060.606,60980.27479,774.1218835,119.5888676,1,,,,,,,,
9657575.758,60980.27479,775.3230711,119.3860985,1,,,,,,,,
9909090.909,60980.27479,776.5173037,119.1888861,1,,,,,,,,
10160606.06,60980.27479,777.7046465,118.9969485,1,,,,,,,,
10412121.21,60980.27479,778.8851635,118.8100242,1,,,,,,,,
10663636.36,60980.27479,780.0589183,118.6278705,1,,,,,,,,
10915151.52,60980.27479,781.2259735,118.4502618,1,,,,,,,,
11166666.67,60980.27479,782.386391,118.2769881,1,,,,,,,,
11418181.82,60980.27479,783.540232,118.1078532,1,,,,,,,,
11669696.97,60980.27479,784.6875569,117.9426739,1,,,,,,,,
11921212.12,60980.27479,785.8284253,117.7812787,1,,,,,,,,
12172727.27,60980.27479,786.962896,117.6235069,1,,,,,,,,
12424242.42,60980.27479,788.0910273,117.4692078,1,,,,,,,,
12675757.58,60980.27479,789.2128764,117.3182397,1,,,,,,,,
12927272.73,60980.27479,790.3285,117.1704691,1,,,,,,,,
13178787.88,60980.27479,791.4379541,117.0257706,1,,,,,,,,
13430303.03,60980.27479,792.5412937,116.8840257,1,,,,,,,,
13681818.18,60980.27479,793.6385734,116.7451225,1,,,,,,,,
13933333.33,60980.27479,794.7298469,116.6089554,1,,,,,,,,
14184848.48,60980.27479,795.8151672,116.4754244,1,,,,,,,,
14436363.64,60980.27479,796.8945868,116.3444349,1,,,,,,,,
14687878.79,60980.27479,797.9681572,116.215897,1,,,,,,,,
14939393.94,60980.27479,799.0359295,116.0897255,1,,,,,,,,
15190909.09,60980.27479,800.097954,115.9658397,1,,,,,,,,
15442424.24,60980.27479,801.1542803,115.8441626,1,,,,,,,,
15693939.39,60980.27479,802.2049574,115.7246211,1,,,,,,,,
15945454.55,60980.27479,803.2500338,115.6071456,1,,,,,,,,
16196969.7,60980.27479,804.2895571,115.4916697,1,,,,,,,,
16448484.85,60980.27479,805.3235744,115.3781302,1,,,,,,,,
16700000,60980.27479,806.3521323,115.2664668,1,,,,,,,,
16951515.15,60980.27479,807.3752767,115.1566217,1,,,,,,,,
17203030.3,60980.27479,808.3930528,115.04854,1,,,,,,,,
17454545.45,60980.27479,809.4055053,114.942169,1,,,,,,,,
17706060.61,60980.27479,810.4126783,114.8374583,1,,,,,,,,
17957575.76,60980.27479,811.4146155,114.7343596,1,,,,,,,,
18209090.91,60980.27479,812.4113597,114.6328268,1,,,,,,,,
18460606.06,60980.27479,813.4029535,114.5328156,1,,,,,,,,
18712121.21,60980.27479,814.3894388,114.4342835,1,,,,,,,,
18963636.36,60980.27479,815.3708568,114.3371897,1,,,,,,,,
19215151.52,60980.27479,816.3472485,114.2414951,1,,,,,,,,
19466666.67,60980.27479,817.3186542,114.1471621,1,,,,,,,,
19718181.82,60980.27479,818.2851137,114.0541546,1,,,,,,,,
19969696.97,60980.27479,819.2466662,113.9624377,1,,,,,,,,
20221212.12,60980.27479,820.2033506,113.8719781,1,,,,,,,,
20472727.27,60980.27479,821.1552053,113.7827436,1,,,,,,,,
20724242.42,60980.27479,822.1022682,113.6947031,1,,,,,,,,
20975757.58,60980.27479,823.0445765,113.6078269,1,,,,,,,,
21227272.73,60980.27479,823.9821672,113.5220861,1,,,,,,,,
21478787.88,60980.27479,824.9150769,113.437453,1,,,,,,,,
21730303.03,60980.27479,825.8433415,113.3539007,1,,,,,,,,
21981818.18,60980.27479,826.7669966,113.2714035,1,,,,,,,,
22233333.33,60980.27479,827.6860775,113.1899363,0,,,,,,,,
22484848.48,60980.27479,828.6006188,113.1094752,0,,,,,,,,
22736363.64,60980.27479,829.5106549,113.0299967,0,,,,,,,,
22987878.79,60980.27479,830.4162197,112.9514784,0,,,,,,,,
23239393.94,60980.27479,831.3173467,112.8738985,0,,,,,,,,
23490909.09,60980.27479,832.214069,112.797236,0,,,,,,,,
23742424.24,60980.27479,833.1064194,112.7214704,0,,,,,,,,
23993939.39,60980.27479,833.9944303,112.6465821,0,,,,,,,,
24245454.55,60980.27479,834.8781335,112.5725519,0,,,,,,,,
24496969.7,60980.27479,835.7575608,112.4993614,0,,,,,,,,
24748484.85,60980.27479,836.6327432,112.4269926,0,,,,,,,,
25000000,60980.27479,837.5037118,112.3554281,0,,,,,,,,
100000,61629.23554,741.2303886,157.5725751,1,,,,,,,,
351515.1515,61629.23554,742.6409532,147.1392936,1,,,,,,,,
603030.303,61629.23554,744.0432281,142.6703806,1,,,,,,,,
854545.4545,61629.23554,745.4372603,139.7903494,1,,,,,,,,
1106060.606,61629.23554,746.8230988,137.6636023,1,,,,,,,,
1357575.758,61629.23554,748.2007943,135.9782051,1,,,,,,,,
1609090.909,61629.23554,749.5703994,134.5831087,1,,,,,,,,
1860606.061,61629.23554,750.931968,133.3935803,1,,,,,,,,
2112121.212,61629.23554,752.285555,132.3572945,1,,,,,,,,
2363636.364,61629.23554,753.6312166,131.4396605,1,,,,,,,,
2615151.515,61629.23554,754.96901,130.6166154,1,,,,,,,,
2866666.667,61629.23554,756.298993,129.8707426,1,,,,,,,,
3118181.818,61629.23554,757.6212241,129.1890293,1,,,,,,,,
3369696.97,61629.23554,758.9357625,128.5614968,1,,,,,,,,
3621212.121,61629.23554,760.2426676,127.9803245,1,,,,,,,,
3872727.273,61629.23554,761.5419993,127.4392697,1,,,,,,,,
4124242.424,61629.23554,762.8338177,126.9332695,1,,,,,,,,
4375757.576,61629.23554,764.1181831,126.4581613,1,,,,,,,,
4627272.727,61629.23554,765.3951559,126.010481,1,,,,,,,,
4878787.879,61629.23554,766.6647963,125.5873152,1,,,,,,,,
5130303.03,61629.23554,767.9271649,125.18619,1,,,,,,,,
5381818.182,61629.23554,769.1823218,124.8049874,1,,,,,,,,
5633333.333,61629.23554,770.4303271,124.4418797,1,,,,,,,,
5884848.485,61629.23554,771.6712408,124.0952789,1,,,,,,,,
6136363.636,61629.23554,772.9051224,123.7637965,1,,,,,,,,
6387878.788,61629.23554,774.1320314,123.4462117,1,,,,,,,,
6639393.939,61629.23554,775.3520269,123.1414449,1,,,,,,,,
6890909.091,61629.23554,776.5651675,122.8485374,1,,,,,,,,
7142424.242,61629.23554,777.7715116,122.5666335,1,,,,,,,,
7393939.394,61629.23554,778.9711171,122.2949665,1,,,,,,,,
7645454.545,61629.23554,780.1640416,122.0328467,1,,,,,,,,
7896969.697,61629.23554,781.3503422,121.7796514,1,,,,,,,,
8148484.848,61629.23554,782.5300754,121.5348166,1,,,,,,,,
8400000,61629.23554,783.7032974,121.2978298,1,,,,,,,,
8651515.152,61629.23554,784.8700639,121.0682239,1,,,,,,,,
8903030.303,61629.23554,786.0304299,120.845572,1,,,,,,,,
9154545.455,61629.23554,787.18445,120.629483,1,,,,,,,,
9406060.606,61629.23554,788.3321785,120.4195975,1,,,,,,,,
9657575.758,61629.23554,789.4736689,120.2155847,1,,,,,,,,
9909090.909,61629.23554,790.6089741,120.0171394,1,,,,,,,,
10160606.06,61629.23554,791.7381467,119.8239793,1,,,,,,,,
10412121.21,61629.23554,792.8612387,119.6358428,1,,,,,,,,
10663636.36,61629.23554,793.9783013,119.4524873,1,,,,,,,,
10915151.52,61629.23554,795.0893855,119.2736869,1,,,,,,,,
11166666.67,61629.23554,796.1945416,119.0992314,1,,,,,,,,
11418181.82,61629.23554,797.2938192,118.9289246,1,,,,,,,,
11669696.97,61629.23554,798.3872676,118.7625831,1,,,,,,,,
11921212.12,61629.23554,799.4749354,118.6000353,1,,,,,,,,
12172727.27,61629.23554,800.5568706,118.4411204,1,,,,,,,,
12424242.42,61629.23554,801.6331209,118.2856876,1,,,,,,,,
12675757.58,61629.23554,802.7037332,118.1335949,1,,,,,,,,
12927272.73,61629.23554,803.7687539,117.984709,1,,,,,,,,
13178787.88,61629.23554,804.828229,117.8389041,1,,,,,,,,
13430303.03,61629.23554,805.8822039,117.6960617,1,,,,,,,,
13681818.18,61629.23554,806.9307233,117.5560698,1,,,,,,,,
13933333.33,61629.23554,807.9738316,117.4188228,1,,,,,,,,
14184848.48,61629.23554,809.0115726,117.2842204,1,,,,,,,,
14436363.64,61629.23554,810.0439896,117.1521678,1,,,,,,,,
14687878.79,61629.23554,811.0711253,117.0225754,1,,,,,,,,
14939393.94,61629.23554,812.093022,116.8953576,1,,,,,,,,
15190909.09,61629.23554,813.1097214,116.7704336,1,,,,,,,,
15442424.24,61629.23554,814.1212649,116.6477265,1,,,,,,,,
15693939.39,61629.23554,815.1276932,116.5271629,1,,,,,,,,
15945454.55,61629.23554,816.1290466,116.4086731,1,,,,,,,,
16196969.7,61629.23554,817.1253648,116.2921908,1,,,,,,,,
16448484.85,61629.23554,818.1166874,116.1776525,1,,,,,,,,
16700000,61629.23554,819.103053,116.064998,1,,,,,,,,
16951515.15,61629.23554,820.0845001,115.9541693,1,,,,,,,,
17203030.3,61629.23554,821.0610668,115.8451114,1,,,,,,,,
17454545.45,61629.23554,822.0327904,115.7377715,1,,,,,,,,
17706060.61,61629.23554,822.9997081,115.6320992,1,,,,,,,,
17957575.76,61629.23554,823.9618565,115.5280461,1,,,,,,,,
18209090.91,61629.23554,824.9192719,115.425566,1,,,,,,,,
18460606.06,61629.23554,825.8719899,115.3246144,1,,,,,,,,
18712121.21,61629.23554,826.8200459,115.2251489,1,,,,,,,,
18963636.36,61629.23554,827.763475,115.1271286,1,,,,,,,,
19215151.52,61629.23554,828.7023116,115.0305143,1,,,,,,,,
19466666.67,61629.23554,829.6365898,114.9352683,1,,,,,,,,
19718181.82,61629.23554,830.5663435,114.8413543,1,,,,,,,,
19969696.97,61629.23554,831.491606,114.7487376,1,,,,,,,,
20221212.12,61629.23554,832.4124103,114.6573847,1,,,,,,,,
20472727.27,61629.23554,833.328789,114.5672632,1,,,,,,,,
20724242.42,61629.23554,834.2407742,114.4783422,1,,,,,,,,
20975757.58,61629.23554,835.148398,114.3905916,1,,,,,,,,
21227272.73,61629.23554,836.0516917,114.3039827,1,,,,,,,,
21478787.88,61629.23554,836.9506865,114.2184876,1,,,,,,,,
21730303.03,61629.23554,837.8454133,114.1340794,1,,,,,,,,
21981818.18,61629.23554,838.7359025,114.0507323,1,,,,,,,,
22233333.33,61629.23554,839.6221841,113.9684213,0,,,,,,,,
22484848.48,61629.23554,840.5042881,113.8871221,0,,,,,,,,
22736363.64,61629.23554,841.3822438,113.8068114,0,,,,,,,,
22987878.79,61629.23554,842.2560804,113.7274667,0,,,,,,,,
23239393.94,61629.23554,843.1258267,113.649066,0,,,,,,,,
23490909.09,61629.23554,843.9915113,113.5715884,0,,,,,,,,
23742424.24,61629.23554,844.8531622,113.4950133,0,,,,,,,,
23993939.39,61629.23554,845.7108074,113.419321,0,,,,,,,,
24245454.55,61629.23554,846.5644745,113.3444923,0,,,,,,,,
24496969.7,61629.23554,847.4141908,113.2705086,0,,,,,,,,
24748484.85,61629.23554,848.2599833,113.1973521,0,,,,,,,,
25000000,61629.23554,849.1018787,113.1250051,0,,,,,,,,
100000,62278.19628,758.2311536,158.4381952,1,,,,,,,,
351515.1515,62278.19628,759.5526083,148.0033398,1,,,,,,,,
603030.303,62278.19628,760.8668584,143.5328674,1,,,,,,,,
854545.4545,62278.19628,762.1739437,140.6512912,1,,,,,,,,
1106060.606,62278.19628,763.4739049,138.5230134,1,,,,,,,,
1357575.758,62278.19628,764.7667841,136.8360995,1,,,,,,,,
1609090.909,62278.19628,766.0526242,135.4395003,1,,,,,,,,
1860606.061,62278.19628,767.3314692,134.2484828,1,,,,,,,,
2112121.212,62278.19628,768.6033637,133.2107214,1,,,,,,,,
2363636.364,62278.19628,769.8683532,132.2916253,1,,,,,,,,
2615151.515,62278.19628,771.1264837,131.4671312,1,,,,,,,,
2866666.667,62278.19628,772.3778014,130.7198224,1,,,,,,,,
3118181.818,62278.19628,773.6223535,130.0366861,1,,,,,,,,
3369696.97,62278.19628,774.8601871,129.4077431,1,,,,,,,,
3621212.121,62278.19628,776.0913498,128.825173,1,,,,,,,,
3872727.273,62278.19628,777.3158892,128.2827328,1,,,,,,,,
4124242.424,62278.19628,778.5338534,127.7753594,1,,,,,,,,
4375757.576,62278.19628,779.7452903,127.2988901,1,,,,,,,,
4627272.727,62278.19628,780.950248,126.8498605,1,,,,,,,,
4878787.879,62278.19628,782.1487745,126.4253572,1,,,,,,,,
5130303.03,62278.19628,783.3409179,126.0229062,1,,,,,,,,
5381818.182,62278.19628,784.5267263,125.6403892,1,,,,,,,,
5633333.333,62278.19628,785.7062474,125.2759784,1,,,,,,,,
5884848.485,62278.19628,786.8795289,124.9280857,1,,,,,,,,
6136363.636,62278.19628,788.0466186,124.5953225,1,,,,,,,,
6387878.788,62278.19628,789.2075637,124.2764677,1,,,,,,,,
6639393.939,62278.19628,790.3624114,123.9704417,1,,,,,,,,
6890909.091,62278.19628,791.5112086,123.6762856,1,,,,,,,,
7142424.242,62278.19628,792.654002,123.3931436,1,,,,,,,,
7393939.394,62278.19628,793.7908379,123.1202488,1,,,,,,,,
7645454.545,62278.19628,794.9217624,122.8569115,1,,,,,,,,
7896969.697,62278.19628,796.0468213,122.6025087,1,,,,,,,,
8148484.848,62278.19628,797.1660601,122.3564765,1,,,,,,,,
8400000,62278.19628,798.2795238,122.1183021,1,,,,,,,,
8651515.152,62278.19628,799.3872572,121.8875183,1,,,,,,,,
8903030.303,62278.19628,800.4893047,121.6636982,1,,,,,,,,
9154545.455,62278.19628,801.5857103,121.4464504,1,,,,,,,,
9406060.606,62278.19628,802.6765177,121.2354154,1,,,,,,,,
9657575.758,62278.19628,803.7617703,121.0302625,1,,,,,,,,
9909090.909,62278.19628,804.8415108,120.8306862,1,,,,,,,,
10160606.06,62278.19628,805.9157819,120.636404,1,,,,,,,,
10412121.21,62278.19628,806.9846256,120.4471545,1,,,,,,,,
10663636.36,62278.19628,808.0480837,120.2626947,1,,,,,,,,
10915151.52,62278.19628,809.1061975,120.0827988,1,,,,,,,,
11166666.67,62278.19628,810.1590079,119.9072563,1,,,,,,,,
11418181.82,62278.19628,811.2065555,119.7358711,1,,,,,,,,
11669696.97,62278.19628,812.2488804,119.5684595,1,,,,,,,,
11921212.12,62278.19628,813.2860224,119.40485,1,,,,,,,,
12172727.27,62278.19628,814.3180207,119.2448816,1,,,,,,,,
12424242.42,62278.19628,815.3449143,119.0884034,1,,,,,,,,
12675757.58,62278.19628,816.3667417,118.9352733,1,,,,,,,,
12927272.73,62278.19628,817.3835411,118.7853579,1,,,,,,,,
13178787.88,62278.19628,818.3953502,118.6385313,1,,,,,,,,
13430303.03,62278.19628,819.4022063,118.494675,1,,,,,,,,
13681818.18,62278.19628,820.4041464,118.3536769,1,,,,,,,,
13933333.33,62278.19628,821.4012071,118.2154311,1,,,,,,,,
14184848.48,62278.19628,822.3934245,118.0798374,1,,,,,,,,
14436363.64,62278.19628,823.3808344,117.9468011,1,,,,,,,,
14687878.79,62278.19628,824.3634723,117.816232,1,,,,,,,,
14939393.94,62278.19628,825.3413731,117.688045,1,,,,,,,,
15190909.09,62278.19628,826.3145715,117.5621588,1,,,,,,,,
15442424.24,62278.19628,827.2831019,117.4384966,1,,,,,,,,
15693939.39,62278.19628,828.2469981,117.3169848,1,,,,,,,,
15945454.55,62278.19628,829.2062936,117.1975539,1,,,,,,,,
16196969.7,62278.19628,830.1610217,117.0801372,1,,,,,,,,
16448484.85,62278.19628,831.1112153,116.9646713,1,,,,,,,,
16700000,62278.19628,832.0569067,116.8510958,1,,,,,,,,
16951515.15,62278.19628,832.9981282,116.7393528,1,,,,,,,,
